9647883,0.2,['wisdom', 'cluster', 'subspac', 'search', 'object-level', 'user', 'robust', 'data', 'challeng', 'effici']
9662316,0,['network', 'connect', 'data', 'learn', 'model', 'affili', 'social', 'content', 'site', 'actor']
9663908,0,['optim', 'step', 'converg', 'size', 'lipschitz', 'algorithm', 'gradient', 'lassplor', 'method', 'search']
9678724,0.1,['cut-and-stitch', 'model', 'hidden', 'structur', 'linear', 'parallel', 'algorithm', 'filter', 'kalman', 'switch']
9683909,0.1,['pattern', 'frequent', 'dataset', 'exampl', 'support', 'algorithm', 'discrimin', 'problem', 'approach', 'memori']
9690351,0.1,['network', 'osn', 'user', 'distribut', 'properti', 'social', 'question', 'knowledge-shar', 'exponenti', 'factor']
9692779,0,['entiti', 'local', 'spot', 'approach', 'web', 'coher', 'experi', 'manually-annot', 'recently-propos', 'compat']
9696778,0,['messag', 'import', 'user', 'email', 'represent', 'featur', 'receiv', 'person', 'social', 'sender']
9701993,0.1,['visual', 'bibliometr', 'network', 'graph', 'tool', 'node', 'interact', 'toolkit', 'knowledg', 'render']
9727373,0,['probabilist', 'approach', 'transact', 'techniqu', 'magnitud', 'probabl', 'straight-forward', 'databas', 'consider', 'problem']
9729483,0.2,['network', 'cluster', 'algorithm', 'object', 'heterogen', 'inform', 'netclus', 'baselin', 'topic', 'dblp']
9757313,0.3,['compress', 'network', 'graph', 'properti', 'structur', 'reciproc', 'social', 'vigna', 'web', 'boldi']
9759716,0.1,['behavior', 'user', 'result', 'search', 'browser', 'site', 'pareto', 'engin', 'experi', 'billion']
9942032,0.1,['influenc', 'algorithm', 'heurist', 'node', 'degre', 'result', 'greedi', 'spread', 'thousand', 'time']
9942600,0,['relationship', 'entiti', 'corpora', 'model', 'network', 'such', 'corpor', 'wikipedia', 'gene', 'text']
9942601,0.2,['influenc', 'correl', 'test', 'social', 'action', 'problem', 'flickr', 'behavior', 'model', 'general']
9944671,0.1,['brand', 'network', 'audienc', 'advertis', 'social', 'social-network', 'data', 'page', 'privacy-friend', 'browser']
9953918,0.1,['model', 'parallel', 'data', 'large-scal', 'algorithm', 'user', 'learn', 'number', 'cach', 'bt']
9962233,0.2,['algorithm', 'blog', 'coverag', 'user', 'blogospher', 'person', 'post', 'site', 'buzz', 'inform']
9965882,0,['test', 'estim', 'perform', 'stream', 'factor', 'algorithm', 'environ', 'window', 'prequenti', 'comparison']
9972873,0.1,['time', 'shapelet', 'algorithm', 'primit', 'seri', 'neighbor', 'classif', 'new', 'data', 'sens']
9997445,0,['problem', 'individu', 'framework', 'team', 'dataset', 'practic', 'dblp', 'network', 'task', 'variant']
,0.0854330709,,,,,,,,,,
